REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/442o0306_2.3923_053a0506_-2.3923.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/442o0306_2.3923_053a0506_-2.3923.wav	 SQValue=2.273	 2.273	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/420c020h_1.1139_442c0203_-1.1139.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/420c020h_1.1139_442c0203_-1.1139.wav	 SQValue=2.400	 2.400	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/442o0306_2.3923_053a0506_-2.3923.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/442o0306_2.3923_053a0506_-2.3923.wav	 SQValue=1.570	 1.570	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=1.395	 1.395	 0.000	 0	 8000	1.9800
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=1.426	 1.426	 0.000	 0	 8000	1.8160
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=1.896	 1.896	 0.000	 0	 8000	15.6560
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=2.178	 2.178	 0.000	 0	 8000	14.1440
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=2.318	 2.318	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=1.676	 1.676	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc010h_2.0104_420c020j_-2.0104.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/22gc010h_2.0104_420c020j_-2.0104.wav	 SQValue=2.318	 2.318	 0.000	 0	 8000	0.0000
 /users/spraak/jzegers/445c0206_0.60431_22gc0105_-0.60431.wav	 /users/spraak/jzegers/deg.wav	 SQValue=1.811	 1.811	 0.000	 0	 8000	11.1520
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c0206_0.60431_22gc0105_-0.60431.wav	 /users/spraak/jzegers/deg.wav	 SQValue=1.811	 1.811	 0.000	 0	 8000	11.1520
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c0206_0.60431_22gc0105_-0.60431.wav	 /users/spraak/jzegers/deg.wav	 SQValue=1.811	 1.811	 0.000	 0	 8000	11.1520
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c0206_0.60431_22gc0105_-0.60431.wav	 /users/spraak/jzegers/deg.wav	 SQValue=1.811	 1.811	 0.000	 0	 8000	11.1520
 /users/spraak/jzegers/ref.wav	 /users/spraak/jzegers/deg.wav	 SQValue=1.811	 1.811	 0.000	 0	 8000	11.1520
 /users/spraak/jzegers/ref.wav	 /users/spraak/jzegers/deg.wav	 SQValue=1.811	 1.811	 0.000	 0	 8000	11.1520
 
